company_id,detailsId,period,status,message
6460911,,2024,SKIP,parse_company_year_json returned None
3161383,,2022,OK,
3161383,,2023,OK,
3161383,,2024,OK,
2332031,,2022,SKIP,parse_company_year_json returned None
2332031,,2023,OK,
2332031,,2024,OK,
8238244,,2022,SKIP,parse_company_year_json returned None
8238244,,2023,SKIP,parse_company_year_json returned None
8238244,,2024,SKIP,parse_company_year_json returned None
2471556,,2022,SKIP,parse_company_year_json returned None
2471556,,2023,SKIP,parse_company_year_json returned None
2471556,,2024,SKIP,parse_company_year_json returned None
1128246,,2022,OK,
1128246,,2023,SKIP,parse_company_year_json returned None
1128246,,2024,SKIP,parse_company_year_json returned None
270884,,2022,SKIP,parse_company_year_json returned None
270884,,2023,SKIP,parse_company_year_json returned None
270884,,2024,SKIP,parse_company_year_json returned None
8285396,,2022,OK,
8285396,,2023,OK,
8285396,,2024,OK,
10644732,,2022,OK,
10644732,,2023,OK,
10644732,,2024,OK,
7151318,,2022,OK,
7151318,,2023,OK,
7151318,,2024,OK,
11075671,,2022,OK,
11075671,,2023,OK,
11075671,,2024,OK,
11753730,,2022,OK,
11753730,,2023,OK,
11753730,,2024,OK,
9836384,,2022,SKIP,parse_company_year_json returned None
9836384,,2023,SKIP,parse_company_year_json returned None
9836384,,2024,OK,
11354841,,2022,OK,
11354841,,2023,OK,
11354841,,2024,OK,
11768261,,2022,OK,
11768261,,2023,OK,
11768261,,2024,OK,
4410409,,2022,OK,
4410409,,2023,OK,
4410409,,2024,OK,
2846038,,2022,OK,
2846038,,2023,OK,
2846038,,2024,OK,
11546669,,2022,SKIP,parse_company_year_json returned None
11546669,,2023,OK,
11546669,,2024,OK,
10827722,,2022,OK,
10827722,,2023,OK,
10827722,,2024,OK,
8782823,,2022,OK,
8782823,,2023,OK,
8782823,,2024,OK,
11535865,,2022,OK,
11535865,,2023,OK,
11535865,,2024,SKIP,parse_company_year_json returned None
173510,,2022,OK,
173510,,2023,OK,
173510,,2024,OK,
5987943,,2022,SKIP,parse_company_year_json returned None
5987943,,2023,SKIP,parse_company_year_json returned None
5987943,,2024,SKIP,parse_company_year_json returned None
6174581,,2022,OK,
6174581,,2023,OK,
6174581,,2024,OK,
11930687,,2022,SKIP,parse_company_year_json returned None
11930687,,2023,SKIP,parse_company_year_json returned None
11930687,,2024,SKIP,parse_company_year_json returned None
9916699,,2022,SKIP,parse_company_year_json returned None
9916699,,2023,SKIP,parse_company_year_json returned None
9916699,,2024,SKIP,parse_company_year_json returned None
770783,,2022,OK,
770783,,2023,OK,
770783,,2024,OK,
10531834,,2022,OK,
10531834,,2023,OK,
10531834,,2024,OK,
6085369,,2022,OK,
6085369,,2023,OK,
6085369,,2024,OK,
10501078,,2022,OK,
10501078,,2023,OK,
10501078,,2024,OK,
10675516,,2022,SKIP,parse_company_year_json returned None
10675516,,2023,SKIP,parse_company_year_json returned None
10675516,,2024,SKIP,parse_company_year_json returned None
9868670,,2022,OK,
9868670,,2023,OK,
9868670,,2024,OK,
7907361,,2022,OK,
7907361,,2023,OK,
7907361,,2024,OK,
11330078,,2022,SKIP,parse_company_year_json returned None
11330078,,2023,SKIP,parse_company_year_json returned None
11330078,,2024,SKIP,parse_company_year_json returned None
11567694,,2022,OK,
11567694,,2023,OK,
11567694,,2024,OK,
7673018,,2022,OK,
7673018,,2023,OK,
7673018,,2024,OK,
4262724,,2022,OK,
4262724,,2023,OK,
4262724,,2024,OK,
559693,,2022,OK,
559693,,2023,OK,
559693,,2024,OK,
8201220,,2022,SKIP,parse_company_year_json returned None
8201220,,2023,OK,
8201220,,2024,OK,
1492013,,2022,OK,
1492013,,2023,OK,
1492013,,2024,OK,
6396116,,2022,SKIP,parse_company_year_json returned None
6396116,,2023,SKIP,parse_company_year_json returned None
6396116,,2024,SKIP,parse_company_year_json returned None
5021990,,2022,OK,
5021990,,2023,OK,
5021990,,2024,OK,
320618,,2022,OK,
320618,,2023,OK,
320618,,2024,OK,
7944878,,2022,OK,
7944878,,2023,OK,
7944878,,2024,OK,
1099600,,2022,SKIP,parse_company_year_json returned None
1099600,,2023,SKIP,parse_company_year_json returned None
1099600,,2024,SKIP,parse_company_year_json returned None
11589740,,2022,OK,
11589740,,2023,OK,
11589740,,2024,OK,
1248172,,2022,OK,
1248172,,2023,OK,
1248172,,2024,OK,
8598470,,2022,OK,
8598470,,2023,OK,
8598470,,2024,SKIP,parse_company_year_json returned None
11234361,,2022,OK,
11234361,,2023,OK,
11234361,,2024,OK,
9071729,,2022,OK,
9071729,,2023,OK,
9071729,,2024,OK,
11473325,,2022,OK,
11473325,,2023,OK,
11473325,,2024,OK,
10234570,,2022,OK,
10234570,,2023,OK,
10234570,,2024,OK,
10259417,,2022,OK,
10259417,,2023,OK,
10259417,,2024,OK,
10997196,,2022,OK,
10997196,,2023,SKIP,parse_company_year_json returned None
10997196,,2024,OK,
8636657,,2022,OK,
8636657,,2023,OK,
8636657,,2024,OK,
10270302,,2022,OK,
10270302,,2023,OK,
10270302,,2024,OK,
122144,,2022,OK,
122144,,2023,OK,
122144,,2024,OK,
11632576,,2022,SKIP,parse_company_year_json returned None
11632576,,2023,SKIP,parse_company_year_json returned None
11632576,,2024,SKIP,parse_company_year_json returned None
11650035,,2022,OK,
11650035,,2023,SKIP,parse_company_year_json returned None
11650035,,2024,OK,
10278167,,2022,OK,
10278167,,2023,OK,
10278167,,2024,OK,
2634996,,2022,SKIP,parse_company_year_json returned None
2634996,,2023,SKIP,parse_company_year_json returned None
2634996,,2024,SKIP,parse_company_year_json returned None
6042244,,2022,OK,
6042244,,2023,OK,
6042244,,2024,OK,
1152012,,2022,OK,
1152012,,2023,SKIP,parse_company_year_json returned None
1152012,,2024,OK,
8054626,,2022,SKIP,parse_company_year_json returned None
8054626,,2023,SKIP,parse_company_year_json returned None
8054626,,2024,SKIP,parse_company_year_json returned None
11247209,,2022,OK,
11247209,,2023,OK,
11247209,,2024,OK,
10123974,,2022,OK,
10123974,,2023,OK,
10123974,,2024,OK,
4147038,,2022,SKIP,parse_company_year_json returned None
4147038,,2023,SKIP,parse_company_year_json returned None
4147038,,2024,SKIP,parse_company_year_json returned None
10313292,,2022,OK,
10313292,,2023,OK,
10313292,,2024,OK,
7554522,,2022,OK,
7554522,,2023,OK,
7554522,,2024,OK,
6575449,,2022,OK,
6575449,,2023,OK,
6575449,,2024,OK,
10014531,,2022,OK,
10014531,,2023,OK,
10014531,,2024,OK,
9488150,,2022,OK,
9488150,,2023,OK,
9488150,,2024,OK,
9208924,,2022,OK,
9208924,,2023,OK,
9208924,,2024,OK,
8105459,,2022,OK,
8105459,,2023,OK,
8105459,,2024,OK,
11122934,,2022,OK,
11122934,,2023,OK,
11122934,,2024,OK,
1638123,,2022,SKIP,parse_company_year_json returned None
1638123,,2023,SKIP,parse_company_year_json returned None
1638123,,2024,SKIP,parse_company_year_json returned None
1161828,,2022,OK,
1161828,,2023,OK,
1161828,,2024,OK,
9085887,,2022,OK,
9085887,,2023,OK,
9085887,,2024,OK,
8105866,,2022,SKIP,parse_company_year_json returned None
8105866,,2023,SKIP,parse_company_year_json returned None
8105866,,2024,SKIP,parse_company_year_json returned None
1230294,,2022,OK,
1230294,,2023,SKIP,parse_company_year_json returned None
1230294,,2024,OK,
1831543,,2022,OK,
1831543,,2023,OK,
1831543,,2024,OK,
8816377,,2022,OK,
8816377,,2023,SKIP,parse_company_year_json returned None
8816377,,2024,SKIP,parse_company_year_json returned None
9350392,,2022,OK,
9350392,,2023,OK,
9350392,,2024,OK,
8560112,,2022,OK,
8560112,,2023,OK,
8560112,,2024,OK,
11461110,,2022,OK,
11461110,,2023,OK,
11461110,,2024,OK,
2367504,,2022,SKIP,parse_company_year_json returned None
2367504,,2023,SKIP,parse_company_year_json returned None
2367504,,2024,SKIP,parse_company_year_json returned None
9062892,,2022,SKIP,parse_company_year_json returned None
9062892,,2023,SKIP,parse_company_year_json returned None
9062892,,2024,OK,
3512704,,2022,OK,
3512704,,2023,OK,
3512704,,2024,OK,
1153472,,2022,SKIP,parse_company_year_json returned None
1153472,,2023,SKIP,parse_company_year_json returned None
1153472,,2024,SKIP,parse_company_year_json returned None
11922755,,2022,SKIP,parse_company_year_json returned None
11922755,,2023,SKIP,parse_company_year_json returned None
11922755,,2024,SKIP,parse_company_year_json returned None
9323899,,2022,OK,
9323899,,2023,OK,
9323899,,2024,OK,
9724679,,2022,SKIP,parse_company_year_json returned None
9724679,,2023,SKIP,parse_company_year_json returned None
9724679,,2024,SKIP,parse_company_year_json returned None
713352,,2022,SKIP,parse_company_year_json returned None
713352,,2023,OK,
713352,,2024,SKIP,parse_company_year_json returned None
11982588,,2022,SKIP,parse_company_year_json returned None
11982588,,2023,OK,
11982588,,2024,OK,
8550624,,2022,OK,
8550624,,2023,OK,
8550624,,2024,OK,
4313953,,2022,OK,
4313953,,2023,OK,
4313953,,2024,OK,
613004,,2022,OK,
613004,,2023,OK,
613004,,2024,OK,
10133407,,2022,OK,
10133407,,2023,OK,
10133407,,2024,OK,
9819390,,2022,OK,
9819390,,2023,OK,
9819390,,2024,OK,
8507629,,2022,OK,
8507629,,2023,OK,
8507629,,2024,OK,
10921737,,2022,OK,
10921737,,2023,OK,
10921737,,2024,OK,
10978377,,2022,OK,
10978377,,2023,OK,
10978377,,2024,OK,
11100731,,2022,SKIP,parse_company_year_json returned None
11100731,,2023,OK,
11100731,,2024,OK,
4067004,,2022,OK,
4067004,,2023,OK,
4067004,,2024,OK,
9038019,,2022,OK,
9038019,,2023,OK,
9038019,,2024,OK,
8460859,,2022,SKIP,parse_company_year_json returned None
8460859,,2023,SKIP,parse_company_year_json returned None
8460859,,2024,SKIP,parse_company_year_json returned None
1524165,,2022,OK,
1524165,,2023,SKIP,parse_company_year_json returned None
1524165,,2024,OK,
6186180,,2022,SKIP,parse_company_year_json returned None
6186180,,2023,SKIP,parse_company_year_json returned None
6186180,,2024,SKIP,parse_company_year_json returned None
3892965,,2022,OK,
3892965,,2023,OK,
3892965,,2024,OK,
11650024,,2022,OK,
11650024,,2023,OK,
11650024,,2024,OK,
7457618,,2022,OK,
7457618,,2023,OK,
7457618,,2024,OK,
6779555,,2022,SKIP,parse_company_year_json returned None
6779555,,2023,SKIP,parse_company_year_json returned None
6779555,,2024,SKIP,parse_company_year_json returned None
10842937,,2022,OK,
10842937,,2023,OK,
10842937,,2024,OK,
1247381,,2022,OK,
1247381,,2023,OK,
1247381,,2024,OK,
7831347,,2022,OK,
7831347,,2023,OK,
7831347,,2024,OK,
11765714,,2022,OK,
11765714,,2023,OK,
11765714,,2024,OK,
10073384,,2022,OK,
10073384,,2023,OK,
10073384,,2024,OK,
12047412,,2022,SKIP,parse_company_year_json returned None
12047412,,2023,SKIP,parse_company_year_json returned None
12047412,,2024,SKIP,parse_company_year_json returned None
11116933,,2022,OK,
11116933,,2023,OK,
11116933,,2024,SKIP,parse_company_year_json returned None
4760959,,2022,OK,
4760959,,2023,OK,
4760959,,2024,OK,
3017918,,2022,SKIP,parse_company_year_json returned None
3017918,,2023,SKIP,parse_company_year_json returned None
3017918,,2024,SKIP,parse_company_year_json returned None
237156,,2022,OK,
237156,,2023,OK,
237156,,2024,OK,
10718725,,2022,OK,
10718725,,2023,OK,
10718725,,2024,OK,
7667377,,2022,SKIP,parse_company_year_json returned None
7667377,,2023,OK,
7667377,,2024,SKIP,parse_company_year_json returned None
1678766,,2022,OK,
1678766,,2023,OK,
1678766,,2024,OK,
7649280,,2022,OK,
7649280,,2023,OK,
7649280,,2024,OK,
4052412,,2022,OK,
4052412,,2023,OK,
4052412,,2024,OK,
6721347,,2022,OK,
6721347,,2023,OK,
6721347,,2024,OK,
8636131,,2022,OK,
8636131,,2023,OK,
8636131,,2024,OK,
11959625,,2022,SKIP,parse_company_year_json returned None
11959625,,2023,OK,
11959625,,2024,OK,
11889055,,2022,OK,
11889055,,2023,OK,
11889055,,2024,OK,
2235367,,2022,OK,
2235367,,2023,OK,
2235367,,2024,OK,
9327218,,2022,OK,
9327218,,2023,OK,
9327218,,2024,OK,
11922562,,2022,SKIP,parse_company_year_json returned None
11922562,,2023,SKIP,parse_company_year_json returned None
11922562,,2024,SKIP,parse_company_year_json returned None
1501567,,2022,OK,
1501567,,2023,OK,
1501567,,2024,OK,
1701643,,2022,SKIP,parse_company_year_json returned None
1701643,,2023,SKIP,parse_company_year_json returned None
1701643,,2024,SKIP,parse_company_year_json returned None
1007875,,2022,OK,
1007875,,2023,OK,
1007875,,2024,OK,
11512302,,2022,OK,
11512302,,2023,OK,
11512302,,2024,OK,
9488033,,2022,OK,
9488033,,2023,OK,
9488033,,2024,OK,
11629061,,2022,OK,
11629061,,2023,OK,
11629061,,2024,OK,
11602275,,2022,SKIP,parse_company_year_json returned None
11602275,,2023,SKIP,parse_company_year_json returned None
11602275,,2024,SKIP,parse_company_year_json returned None
10962332,,2022,OK,
10962332,,2023,OK,
10962332,,2024,OK,
11263349,,2022,SKIP,parse_company_year_json returned None
11263349,,2023,OK,
11263349,,2024,OK,
9981394,,2022,OK,
9981394,,2023,OK,
9981394,,2024,OK,
9934840,,2022,SKIP,parse_company_year_json returned None
9934840,,2023,SKIP,parse_company_year_json returned None
9934840,,2024,SKIP,parse_company_year_json returned None
4187514,,2022,SKIP,parse_company_year_json returned None
4187514,,2023,SKIP,parse_company_year_json returned None
4187514,,2024,SKIP,parse_company_year_json returned None
8566279,,2022,SKIP,parse_company_year_json returned None
8566279,,2023,OK,
8566279,,2024,SKIP,parse_company_year_json returned None
11175928,,2022,OK,
11175928,,2023,OK,
11175928,,2024,OK,
6056374,,2022,SKIP,parse_company_year_json returned None
6056374,,2023,SKIP,parse_company_year_json returned None
6056374,,2024,OK,
10458698,,2022,SKIP,parse_company_year_json returned None
10458698,,2023,SKIP,parse_company_year_json returned None
10458698,,2024,SKIP,parse_company_year_json returned None
9389394,,2022,OK,
9389394,,2023,OK,
9389394,,2024,OK,
11563691,,2022,SKIP,parse_company_year_json returned None
11563691,,2023,SKIP,parse_company_year_json returned None
11563691,,2024,SKIP,parse_company_year_json returned None
11480776,,2022,SKIP,parse_company_year_json returned None
11480776,,2023,SKIP,parse_company_year_json returned None
11480776,,2024,SKIP,parse_company_year_json returned None
10669566,,2022,SKIP,parse_company_year_json returned None
10669566,,2023,SKIP,parse_company_year_json returned None
10669566,,2024,SKIP,parse_company_year_json returned None
2113548,,2022,OK,
2113548,,2023,OK,
2113548,,2024,OK,
10679775,,2022,OK,
10679775,,2023,OK,
10679775,,2024,OK,
3660691,,2022,SKIP,parse_company_year_json returned None
3660691,,2023,OK,
3660691,,2024,OK,
7874155,,2022,SKIP,parse_company_year_json returned None
7874155,,2023,SKIP,parse_company_year_json returned None
7874155,,2024,SKIP,parse_company_year_json returned None
5754404,,2022,OK,
5754404,,2023,OK,
5754404,,2024,OK,
7852207,,2022,OK,
7852207,,2023,OK,
7852207,,2024,SKIP,parse_company_year_json returned None
3741433,,2022,OK,
3741433,,2023,OK,
3741433,,2024,OK,
5195154,,2022,OK,
5195154,,2023,OK,
5195154,,2024,OK,
7084661,,2022,OK,
7084661,,2023,OK,
7084661,,2024,OK,
11543918,,2022,OK,
11543918,,2023,OK,
11543918,,2024,OK,
591207,,2022,SKIP,parse_company_year_json returned None
591207,,2023,SKIP,parse_company_year_json returned None
591207,,2024,SKIP,parse_company_year_json returned None
2467643,,2022,OK,
2467643,,2023,OK,
2467643,,2024,OK,
10881530,,2022,OK,
10881530,,2023,OK,
10881530,,2024,OK,
7411424,,2022,OK,
7411424,,2023,OK,
7411424,,2024,OK,
9268111,,2022,SKIP,parse_company_year_json returned None
9268111,,2023,SKIP,parse_company_year_json returned None
9268111,,2024,OK,
10852947,,2022,OK,
10852947,,2023,OK,
10852947,,2024,OK,
4123372,,2022,OK,
4123372,,2023,OK,
4123372,,2024,OK,
812119,,2022,OK,
812119,,2023,OK,
812119,,2024,OK,
1985296,,2022,OK,
1985296,,2023,OK,
1985296,,2024,OK,
11346522,,2022,OK,
11346522,,2023,OK,
11346522,,2024,OK,
9973736,,2022,SKIP,parse_company_year_json returned None
9973736,,2023,OK,
9973736,,2024,OK,
11342290,,2022,OK,
11342290,,2023,OK,
11342290,,2024,OK,
8888781,,2022,OK,
8888781,,2023,OK,
8888781,,2024,OK,
4222470,,2022,OK,
4222470,,2023,OK,
4222470,,2024,OK,
3400761,,2022,OK,
3400761,,2023,OK,
3400761,,2024,OK,
3790306,,2022,OK,
3790306,,2023,OK,
3790306,,2024,OK,
2752946,,2022,OK,
2752946,,2023,OK,
2752946,,2024,OK,
10155703,,2022,OK,
10155703,,2023,OK,
10155703,,2024,OK,
3039174,,2022,OK,
3039174,,2023,OK,
3039174,,2024,OK,
7472017,,2022,OK,
7472017,,2023,OK,
7472017,,2024,OK,
8196079,,2022,SKIP,parse_company_year_json returned None
8196079,,2023,SKIP,parse_company_year_json returned None
8196079,,2024,SKIP,parse_company_year_json returned None
10969081,,2022,OK,
10969081,,2023,OK,
10969081,,2024,OK,
11260338,,2022,OK,
11260338,,2023,OK,
11260338,,2024,OK,
8934727,,2022,SKIP,parse_company_year_json returned None
8934727,,2023,SKIP,parse_company_year_json returned None
8934727,,2024,SKIP,parse_company_year_json returned None
4476595,,2022,SKIP,parse_company_year_json returned None
4476595,,2023,SKIP,parse_company_year_json returned None
4476595,,2024,OK,
7568224,,2022,SKIP,parse_company_year_json returned None
7568224,,2023,SKIP,parse_company_year_json returned None
7568224,,2024,SKIP,parse_company_year_json returned None
1179655,,2022,OK,
1179655,,2023,OK,
1179655,,2024,OK,
9126084,,2022,SKIP,parse_company_year_json returned None
9126084,,2023,SKIP,parse_company_year_json returned None
9126084,,2024,SKIP,parse_company_year_json returned None
11658681,,2022,OK,
11658681,,2023,OK,
11658681,,2024,OK,
665992,,2022,OK,
665992,,2023,OK,
665992,,2024,OK,
10288681,,2022,OK,
10288681,,2023,OK,
10288681,,2024,OK,
7552038,,2022,SKIP,parse_company_year_json returned None
7552038,,2023,SKIP,parse_company_year_json returned None
7552038,,2024,SKIP,parse_company_year_json returned None
1467675,,2022,SKIP,parse_company_year_json returned None
1467675,,2023,OK,
1467675,,2024,OK,
11122333,,2022,SKIP,parse_company_year_json returned None
11122333,,2023,SKIP,parse_company_year_json returned None
11122333,,2024,SKIP,parse_company_year_json returned None
3092124,,2022,OK,
3092124,,2023,OK,
3092124,,2024,OK,
11979999,,2022,SKIP,parse_company_year_json returned None
11979999,,2023,OK,
11979999,,2024,OK,
11624742,,2022,SKIP,parse_company_year_json returned None
11624742,,2023,SKIP,parse_company_year_json returned None
11624742,,2024,SKIP,parse_company_year_json returned None
10216309,,2022,OK,
10216309,,2023,OK,
10216309,,2024,OK,
10211718,,2022,OK,
10211718,,2023,OK,
10211718,,2024,OK,
10475010,,2022,OK,
10475010,,2023,OK,
10475010,,2024,OK,
8067632,,2022,OK,
8067632,,2023,OK,
8067632,,2024,OK,
7459006,,2022,SKIP,parse_company_year_json returned None
7459006,,2023,SKIP,parse_company_year_json returned None
